SAMPID	CD276_tpm	Histology	Dataset
GTEX-QXCU-1726-SM-2TC6L	16.1315126357673	Muscle	Human Normal (GTEx)
GTEX-QXCU-1926-SM-48FE4	27.4683511591297	Stomach	Human Normal (GTEx)
GTEX-R3RS-0005-SM-3GAEH	1.39861590089686	Blood	Human Normal (GTEx)
GTEX-R3RS-0008-SM-48FF1	128.880400005229	Skin	Human Normal (GTEx)
GTEX-R3RS-0126-SM-3GIJL	59.2086313519724	Skin	Human Normal (GTEx)
GTEX-R3RS-0226-SM-EYYVE	115.785323577669	Adipose Tissue	Human Normal (GTEx)
GTEX-R3RS-0526-SM-3GADG	16.362707693164	Muscle	Human Normal (GTEx)
GTEX-R3RS-0626-SM-48FE1	45.9653730692302	Breast	Human Normal (GTEx)
GTEX-R3RS-0726-SM-3GIJR	26.2716927062918	Thyroid	Human Normal (GTEx)
GTEX-R3RS-1026-SM-3GADF	101.768537475019	Lung	Human Normal (GTEx)
GTEX-R3RS-1326-SM-48FE7	19.0952860401139	Esophagus	Human Normal (GTEx)
GTEX-R3RS-1426-SM-EXOHE	45.5156991830176	Esophagus	Human Normal (GTEx)
GTEX-R45C-0006-SM-3GAD6	0.769042833314377	Blood	Human Normal (GTEx)
GTEX-R45C-0008-SM-48FF2	147.912854335463	Skin	Human Normal (GTEx)
GTEX-R45C-0126-SM-EAZ2R	106.854716524387	Skin	Human Normal (GTEx)
GTEX-R45C-0226-SM-EVYAJ	117.323666604976	Adipose Tissue	Human Normal (GTEx)
GTEX-R45C-0926-SM-3GAD4	97.9072645994269	Heart	Human Normal (GTEx)
GTEX-R45C-1226-SM-48FEE	50.7721581306811	Esophagus	Human Normal (GTEx)
GTEX-R45C-2126-SM-EZ6KZ	63.118511411155	Colon	Human Normal (GTEx)
GTEX-R53T-0005-SM-3GADK	0.286407836383147	Blood	Human Normal (GTEx)
GTEX-R53T-0008-SM-48FEW	147.595130645414	Skin	Human Normal (GTEx)
GTEX-R53T-0226-SM-48FEH	99.6671025428841	Adrenal Gland	Human Normal (GTEx)
GTEX-R53T-0326-SM-48FEC	38.5372087869203	Liver	Human Normal (GTEx)
GTEX-R53T-0426-SM-48FEM	47.1349849934985	Pancreas	Human Normal (GTEx)
GTEX-R53T-0526-SM-3GADL	29.3995919247794	Thyroid	Human Normal (GTEx)
GTEX-R53T-0726-SM-48FCS	81.3329888724897	Blood Vessel	Human Normal (GTEx)
GTEX-R53T-0826-SM-48FCP	77.9528130899109	Blood Vessel	Human Normal (GTEx)
GTEX-R53T-0926-SM-3GADH	50.9788926387147	Heart	Human Normal (GTEx)
GTEX-R53T-1026-SM-48FCO	53.7500970477143	Esophagus	Human Normal (GTEx)
GTEX-R53T-1126-SM-48FD4	19.6838783954898	Esophagus	Human Normal (GTEx)
GTEX-R53T-1226-SM-48FCT	37.8323664885341	Stomach	Human Normal (GTEx)
GTEX-R53T-1326-SM-48FCQ	37.4145694098306	Colon	Human Normal (GTEx)
GTEX-R53T-1526-SM-48FEK	52.9180667512696	Breast	Human Normal (GTEx)
GTEX-R53T-1626-SM-3GAEW	83.1095803453306	Adipose Tissue	Human Normal (GTEx)
GTEX-R53T-1826-SM-3GIJX	17.2119504858847	Muscle	Human Normal (GTEx)
GTEX-R53T-2026-SM-3GIJF	78.1923188386726	Blood Vessel	Human Normal (GTEx)
GTEX-R55C-0005-SM-3GAE9	0.339368097049804	Blood	Human Normal (GTEx)
GTEX-R55C-0008-SM-48FCF	152.758458584681	Skin	Human Normal (GTEx)
GTEX-R55C-0126-SM-48FEQ	30.5742592455247	Spleen	Human Normal (GTEx)
GTEX-R55C-0226-SM-48FEO	56.0911553430064	Adrenal Gland	Human Normal (GTEx)
GTEX-R55C-0326-SM-3GAF1	45.2837348973573	Heart	Human Normal (GTEx)
GTEX-R55C-0426-SM-EVR2W	67.0032426769283	Blood Vessel	Human Normal (GTEx)
GTEX-R55C-0526-SM-3GIKA	36.8973844548916	Lung	Human Normal (GTEx)
GTEX-R55C-0626-SM-2TF4Q	28.7127367522665	Thyroid	Human Normal (GTEx)
GTEX-R55C-0726-SM-48FCN	33.3065035182753	Esophagus	Human Normal (GTEx)
GTEX-R55C-0826-SM-48FCL	17.2470864903448	Esophagus	Human Normal (GTEx)
GTEX-R55C-1026-SM-48FCM	32.9231636770703	Stomach	Human Normal (GTEx)
GTEX-R55C-1126-SM-48FCJ	34.8168581465081	Colon	Human Normal (GTEx)
GTEX-R55C-1426-SM-48FED	16.9559673656522	Testis	Human Normal (GTEx)
GTEX-R55C-1626-SM-48FEG	54.9582217500342	Adipose Tissue	Human Normal (GTEx)
GTEX-R55C-1726-SM-3GADJ	12.7063210392875	Muscle	Human Normal (GTEx)
GTEX-R55C-1826-SM-3GADI	52.7745337054186	Blood Vessel	Human Normal (GTEx)
GTEX-R55C-1926-SM-2TF4K	27.5303009220063	Nerve	Human Normal (GTEx)
GTEX-R55D-0006-SM-3GIJS	1.46487292510782	Blood	Human Normal (GTEx)
GTEX-R55D-0008-SM-48FEV	125.786294410785	Skin	Human Normal (GTEx)
GTEX-R55D-0126-SM-48FEL	18.2071402959206	Testis	Human Normal (GTEx)
GTEX-R55D-0326-SM-48FES	61.0243989162791	Adipose Tissue	Human Normal (GTEx)
GTEX-R55D-0526-SM-EWRM3	26.3830127254863	Nerve	Human Normal (GTEx)
GTEX-R55D-0626-SM-3GAD5	15.0332841231603	Muscle	Human Normal (GTEx)
GTEX-R55D-0826-SM-48FEA	43.0643132431372	Breast	Human Normal (GTEx)
GTEX-R55D-0926-SM-3GAEU	31.9761752045625	Lung	Human Normal (GTEx)
GTEX-R55D-1026-SM-3GAEQ	80.4498749249896	Blood Vessel	Human Normal (GTEx)
GTEX-R55D-1126-SM-48FEB	26.6326716665757	Esophagus	Human Normal (GTEx)
GTEX-R55D-1226-SM-48FE9	25.4291218185172	Esophagus	Human Normal (GTEx)
GTEX-R55D-1426-SM-48FEN	37.0557289030269	Pancreas	Human Normal (GTEx)
GTEX-R55D-1526-SM-48FEJ	28.6345353560087	Stomach	Human Normal (GTEx)
GTEX-R55D-1826-SM-48FEF	34.8648660129177	Colon	Human Normal (GTEx)
GTEX-R55E-0006-SM-2TC5G	2.11980781813775	Blood	Human Normal (GTEx)
GTEX-R55E-0008-SM-48FCG	123.125483353669	Skin	Human Normal (GTEx)
GTEX-R55E-0011-R11A-SM-2TC6I	12.8546103990489	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R1A-SM-2TC6N	14.6503704476316	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R2A-SM-EYYV9	18.424658850274	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R4A-SM-2TC5H	15.362001494051	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R5A-SM-2TC5N	13.5667962391155	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R6A-SM-2TC5T	13.9762038170643	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R7A-SM-2TC5Z	13.1910621075155	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R8A-SM-2TC66	14.2739203197401	Brain	Human Normal (GTEx)
GTEX-R55E-0011-R9A-SM-2TC6C	15.0515503914437	Brain	Human Normal (GTEx)
GTEX-R55E-0126-SM-2TC5Y	98.3582787669535	Skin	Human Normal (GTEx)
GTEX-R55E-0326-SM-48FD2	99.5874637887958	Blood Vessel	Human Normal (GTEx)
GTEX-R55E-0426-SM-2TC65	47.9876333650546	Nerve	Human Normal (GTEx)
GTEX-R55E-0526-SM-2TC6B	20.2917570307219	Muscle	Human Normal (GTEx)
GTEX-R55E-0726-SM-48FCZ	14.9089118267012	Testis	Human Normal (GTEx)
GTEX-R55E-0826-SM-2TC5M	55.2382825730586	Thyroid	Human Normal (GTEx)
GTEX-R55E-1026-SM-2TC5S	61.1550140182114	Heart	Human Normal (GTEx)
GTEX-R55E-1126-SM-48FDZ	80.5297753511222	Blood Vessel	Human Normal (GTEx)
GTEX-R55E-1326-SM-48FCR	16.1961872086677	Esophagus	Human Normal (GTEx)
GTEX-R55E-1826-SM-EXOHD	87.8653287537457	Adrenal Gland	Human Normal (GTEx)
GTEX-R55E-2026-SM-EZ6L1	26.3461860012107	Kidney	Human Normal (GTEx)
GTEX-R55E-2526-SM-2TC6H	21.871328709115	Brain	Human Normal (GTEx)
GTEX-R55E-2726-SM-48FCX	27.3554213836497	Pituitary	Human Normal (GTEx)
GTEX-R55G-0006-SM-2TC6O	0.794506018504483	Blood	Human Normal (GTEx)
GTEX-R55G-0008-SM-48FEX	137.729894998607	Skin	Human Normal (GTEx)
GTEX-R55G-0126-SM-48FDS	65.2587502134499	Adrenal Gland	Human Normal (GTEx)
GTEX-R55G-0226-SM-48FEI	11.1646143064123	Spleen	Human Normal (GTEx)
GTEX-R55G-0326-SM-48FDM	39.3277123603298	Pancreas	Human Normal (GTEx)
GTEX-R55G-0426-SM-48FDH	57.3814367666868	Blood Vessel	Human Normal (GTEx)
GTEX-R55G-0526-SM-2TC5O	169.130225446816	Heart	Human Normal (GTEx)
GTEX-R55G-0626-SM-48FDB	63.4089599413267	Blood Vessel	Human Normal (GTEx)
GTEX-R55G-0726-SM-2TC6J	25.715238685866	Thyroid	Human Normal (GTEx)
GTEX-R55G-0826-SM-2TC5U	51.0998445535512	Lung	Human Normal (GTEx)
GTEX-R55G-0926-SM-48FDN	34.8879855512791	Esophagus	Human Normal (GTEx)
GTEX-R55G-1026-SM-48FDI	20.8054302706568	Esophagus	Human Normal (GTEx)
GTEX-R55G-1126-SM-48FDG	38.8311524679102	Stomach	Human Normal (GTEx)
GTEX-R55G-1226-SM-48FDC	34.0090203719184	Colon	Human Normal (GTEx)
GTEX-R55G-1526-SM-48FER	54.1105609872948	Ovary	Human Normal (GTEx)
GTEX-R55G-1626-SM-48FF4	82.8926855656392	Uterus	Human Normal (GTEx)
GTEX-R55G-2126-SM-2TC67	40.5675968159036	Nerve	Human Normal (GTEx)
GTEX-R55G-2326-SM-2TC61	18.7885213929105	Muscle	Human Normal (GTEx)
GTEX-R55G-2426-SM-2TC5I	56.7596037503052	Adipose Tissue	Human Normal (GTEx)
GTEX-R55G-2526-SM-2TC6D	58.9377336601097	Skin	Human Normal (GTEx)
GTEX-REY6-0005-SM-2TF54	0.656129700592049	Blood	Human Normal (GTEx)
GTEX-REY6-0126-SM-48FDT	13.2972055836677	Testis	Human Normal (GTEx)
GTEX-REY6-0326-SM-2TF5A	38.1238070859787	Adipose Tissue	Human Normal (GTEx)
GTEX-REY6-0426-SM-2TF5G	25.9642878035102	Lung	Human Normal (GTEx)
GTEX-REY6-0526-SM-2TF5M	23.3801355664988	Thyroid	Human Normal (GTEx)
GTEX-REY6-0626-SM-2TF4G	29.4156791399381	Nerve	Human Normal (GTEx)
GTEX-REY6-0726-SM-2TF4M	30.3923053727946	Blood Vessel	Human Normal (GTEx)
GTEX-REY6-0826-SM-2TF4S	4.29773257861669	Muscle	Human Normal (GTEx)
GTEX-REY6-0926-SM-48FDA	40.2115828536975	Blood Vessel	Human Normal (GTEx)
GTEX-REY6-1026-SM-2TF4Y	49.2077332314401	Heart	Human Normal (GTEx)
GTEX-REY6-1126-SM-48FDU	49.3718796324931	Blood Vessel	Human Normal (GTEx)
GTEX-REY6-1226-SM-48FDR	49.3613485007905	Liver	Human Normal (GTEx)
GTEX-REY6-1326-SM-48FDO	21.4943643464225	Esophagus	Human Normal (GTEx)
GTEX-REY6-1426-SM-48FDK	38.9921778554542	Esophagus	Human Normal (GTEx)
GTEX-REY6-1726-SM-48FDL	98.6864495874736	Adrenal Gland	Human Normal (GTEx)
GTEX-REY6-1826-SM-EAZAT	14.7857716887764	Kidney	Human Normal (GTEx)
GTEX-REY6-2126-SM-48FD9	42.5860105418212	Prostate	Human Normal (GTEx)
GTEX-REY6-2426-SM-48FF5	59.8553572871638	Breast	Human Normal (GTEx)
GTEX-RM2N-0006-SM-2TF5H	0.105698246451563	Blood	Human Normal (GTEx)
GTEX-RM2N-0008-SM-48FF3	138.063677572162	Skin	Human Normal (GTEx)
GTEX-RM2N-0126-SM-48FDD	76.5202480371835	Adrenal Gland	Human Normal (GTEx)
GTEX-RM2N-0326-SM-48FD8	35.4262654666058	Pancreas	Human Normal (GTEx)
GTEX-RM2N-0426-SM-2TF4T	41.8586201342896	Lung	Human Normal (GTEx)
GTEX-RM2N-0526-SM-2TF4N	23.7879204545472	Thyroid	Human Normal (GTEx)
GTEX-RM2N-0626-SM-48FD6	28.4301299048104	Esophagus	Human Normal (GTEx)
GTEX-RM2N-0726-SM-48FD5	22.9256459239536	Esophagus	Human Normal (GTEx)
GTEX-RM2N-0826-SM-48FD3	30.7008084790468	Stomach	Human Normal (GTEx)
GTEX-RM2N-0926-SM-48FD1	22.984817640392	Colon	Human Normal (GTEx)
GTEX-RM2N-1126-SM-48FCY	48.5819653227496	Prostate	Human Normal (GTEx)
GTEX-RM2N-1326-SM-48FCW	19.4662221344926	Testis	Human Normal (GTEx)
GTEX-RM2N-1426-SM-2TF4H	36.3200924703048	Skin	Human Normal (GTEx)
GTEX-RM2N-1626-SM-2TF5N	9.498710115748	Muscle	Human Normal (GTEx)
GTEX-RM2N-1726-SM-2TF55	63.9082878033167	Adipose Tissue	Human Normal (GTEx)
GTEX-RM2N-1826-SM-2TF5B	34.2181271664122	Blood Vessel	Human Normal (GTEx)
GTEX-RM2N-1926-SM-48FCU	97.9486578575858	Liver	Human Normal (GTEx)
GTEX-RN5K-2826-SM-EZ6L3	19.6401247948016	Thyroid	Human Normal (GTEx)
GTEX-RN64-0005-SM-793B4	0.899977468538095	Blood	Human Normal (GTEx)
GTEX-RN64-0008-SM-48FEZ	165.718381559608	Skin	Human Normal (GTEx)
GTEX-RN64-0126-SM-2TC68	71.3570866101809	Skin	Human Normal (GTEx)
GTEX-RN64-0326-SM-2TC5J	12.7350524400604	Muscle	Human Normal (GTEx)
GTEX-RN64-0526-SM-2TC5P	64.3339740618519	Blood Vessel	Human Normal (GTEx)
GTEX-RN64-0626-SM-2TC5V	31.4706759340997	Thyroid	Human Normal (GTEx)
GTEX-RN64-0726-SM-48FCV	52.2457992422185	Blood Vessel	Human Normal (GTEx)
GTEX-RN64-0826-SM-2TC62	30.5578912812507	Heart	Human Normal (GTEx)
GTEX-RN64-1026-SM-48FDX	13.4863259728545	Esophagus	Human Normal (GTEx)
GTEX-RN64-1226-SM-2TC6E	27.4468523911065	Lung	Human Normal (GTEx)
GTEX-RN64-1626-SM-48FD7	25.3183043187184	Kidney	Human Normal (GTEx)
GTEX-RN64-1826-SM-48FDV	65.0486816940074	Liver	Human Normal (GTEx)
GTEX-RN64-2326-SM-48FDW	18.302044059194	Testis	Human Normal (GTEx)
GTEX-RN64-2426-SM-EZ6L2	62.1456194288846	Bladder	Human Normal (GTEx)
GTEX-RNOR-0005-SM-2TF4Z	0.46676913157071	Blood	Human Normal (GTEx)
GTEX-RNOR-0008-SM-48FEY	213.319342571043	Skin	Human Normal (GTEx)
GTEX-RNOR-0011-R1A-SM-CNNP5	15.0290977524511	Brain	Human Normal (GTEx)
GTEX-RNOR-0011-R3A-SM-5SI8E	14.8725444010933	Brain	Human Normal (GTEx)
GTEX-RNOR-0011-R4A-SM-3GAD3	13.1117903178832	Brain	Human Normal (GTEx)
GTEX-RNOR-0011-R5A-SM-2TF4J	18.09630929912	Brain	Human Normal (GTEx)
GTEX-RNOR-0011-R7A-SM-2TF4V	12.095306065673	Brain	Human Normal (GTEx)
GTEX-RNOR-0011-R8A-SM-EZ6MN	12.1734332383222	Brain	Human Normal (GTEx)
GTEX-RNOR-0011-R9A-SM-2TF52	12.0860402505603	Brain	Human Normal (GTEx)
GTEX-RNOR-0126-SM-E9J4R	64.5175078241127	Skin	Human Normal (GTEx)
GTEX-RNOR-0226-SM-EZ6MF	66.2785824533373	Adipose Tissue	Human Normal (GTEx)
GTEX-RNOR-0326-SM-2TF51	44.3353795348646	Nerve	Human Normal (GTEx)
GTEX-RNOR-0426-SM-2TF4U	71.0129155155925	Blood Vessel	Human Normal (GTEx)
GTEX-RNOR-0526-SM-2TF4O	13.5482966657076	Muscle	Human Normal (GTEx)
GTEX-RNOR-0726-SM-2TF5I	33.3804064039329	Lung	Human Normal (GTEx)
GTEX-RNOR-0826-SM-2TF5C	30.6053180720999	Heart	Human Normal (GTEx)
GTEX-RNOR-0926-SM-2TF56	34.1810113278943	Thyroid	Human Normal (GTEx)
GTEX-RNOR-1026-SM-48FDF	89.0134132396898	Blood Vessel	Human Normal (GTEx)
GTEX-RNOR-1226-SM-48FDQ	21.1216429828887	Esophagus	Human Normal (GTEx)
GTEX-RNOR-1326-SM-48FDE	37.5156040796207	Esophagus	Human Normal (GTEx)
GTEX-RNOR-1426-SM-48FDJ	30.8980228605322	Liver	Human Normal (GTEx)
GTEX-RNOR-1626-SM-EZ6MM	54.1218958237298	Adrenal Gland	Human Normal (GTEx)
GTEX-RNOR-2226-SM-2TF5O	13.446632411486	Brain	Human Normal (GTEx)
GTEX-RNOR-2326-SM-2TF4I	30.2652308359437	Brain	Human Normal (GTEx)
GTEX-RNOR-2426-SM-48FDY	21.4192338976114	Pituitary	Human Normal (GTEx)
GTEX-RTLS-0006-SM-2TF58	0.747587518408156	Blood	Human Normal (GTEx)
GTEX-RTLS-0008-SM-48FET	99.7952677809487	Skin	Human Normal (GTEx)
GTEX-RTLS-0126-SM-447CA	129.494888544023	Skin	Human Normal (GTEx)
GTEX-RTLS-0226-SM-2TF5E	50.1539853734815	Adipose Tissue	Human Normal (GTEx)
GTEX-RTLS-0326-SM-2TF6A	27.750697968177	Nerve	Human Normal (GTEx)
GTEX-RTLS-0426-SM-2TF5K	58.8301139531766	Blood Vessel	Human Normal (GTEx)
GTEX-RTLS-0526-SM-2TF64	13.3356786301112	Muscle	Human Normal (GTEx)
GTEX-RTLS-0626-SM-5SI7Z	37.3808045747931	Thyroid	Human Normal (GTEx)
GTEX-RTLS-0726-SM-46MV4	71.4855423372726	Blood Vessel	Human Normal (GTEx)
GTEX-RTLS-0826-SM-2TF5Q	34.4061477432834	Heart	Human Normal (GTEx)
GTEX-RTLS-0926-SM-2TF5X	25.6709865604234	Lung	Human Normal (GTEx)
GTEX-RTLS-1126-SM-46MUQ	20.9297174529025	Esophagus	Human Normal (GTEx)
GTEX-RTLS-1226-SM-46MUP	30.7749461308517	Esophagus	Human Normal (GTEx)
GTEX-RTLS-1326-SM-46MUN	47.624016715293	Liver	Human Normal (GTEx)
GTEX-RTLS-2326-SM-46MUH	36.1905654101612	Ovary	Human Normal (GTEx)
GTEX-RTLS-2426-SM-46MUO	25.4203462519757	Uterus	Human Normal (GTEx)
GTEX-RTLS-2626-SM-46MUJ	38.3698304504289	Stomach	Human Normal (GTEx)
GTEX-RU1J-0006-SM-2TF6M	0.642407723665825	Blood	Human Normal (GTEx)
GTEX-RU1J-0008-SM-46MV9	161.962755244036	Skin	Human Normal (GTEx)
GTEX-RU1J-0126-SM-2TF6Y	49.3018777330818	Lung	Human Normal (GTEx)
GTEX-RU1J-0226-SM-2TF5Y	31.8933504295399	Thyroid	Human Normal (GTEx)
GTEX-RU1J-0326-SM-46MUM	18.2254103356198	Esophagus	Human Normal (GTEx)
GTEX-RU1J-0426-SM-46MUK	37.9343380760179	Esophagus	Human Normal (GTEx)
GTEX-RU1J-0526-SM-46MUT	33.5647550891494	Stomach	Human Normal (GTEx)
GTEX-RU1J-0626-SM-4WAWY	53.3839525483087	Breast	Human Normal (GTEx)
GTEX-RU1J-0826-SM-46MUU	48.3757809509728	Ovary	Human Normal (GTEx)
GTEX-RU1J-1026-SM-46MUR	57.3545033322037	Uterus	Human Normal (GTEx)
GTEX-RU1J-1326-SM-46MUL	34.4437790770124	Colon	Human Normal (GTEx)
GTEX-RU1J-1426-SM-46MUV	73.1996754833312	Vagina	Human Normal (GTEx)
GTEX-RU1J-1726-SM-2TF5S	17.2232226881666	Muscle	Human Normal (GTEx)
GTEX-RU1J-1926-SM-2TF6S	155.217361680115	Blood Vessel	Human Normal (GTEx)
GTEX-RU72-0006-SM-2TF65	0.911484494477592	Blood	Human Normal (GTEx)
GTEX-RU72-0008-SM-46MV8	226.417145110931	Skin	Human Normal (GTEx)
GTEX-RU72-0011-R11A-SM-CM2U1	10.0096130756917	Brain	Human Normal (GTEx)
GTEX-RU72-0011-R2A-SM-2TF6O	13.3049960925464	Brain	Human Normal (GTEx)
GTEX-RU72-0011-R5A-SM-2TF6U	13.789370776885	Brain	Human Normal (GTEx)
GTEX-RU72-0011-R6A-SM-2TF71	12.6830003792429	Brain	Human Normal (GTEx)
GTEX-RU72-0011-R7A-SM-2TF5U	10.7187232699352	Brain	Human Normal (GTEx)
GTEX-RU72-0011-R8A-SM-2TF61	19.194394921549	Brain	Human Normal (GTEx)
GTEX-RU72-0011-R9A-SM-2TF67	10.6904501509452	Brain	Human Normal (GTEx)
GTEX-RU72-0126-SM-2TF6Z	33.8273158163842	Thyroid	Human Normal (GTEx)
GTEX-RU72-0226-SM-46MUD	88.9285289259862	Blood Vessel	Human Normal (GTEx)
GTEX-RU72-0326-SM-2TF5T	59.7217744560303	Heart	Human Normal (GTEx)
GTEX-RU72-0526-SM-2TF5Z	22.986059351588	Lung	Human Normal (GTEx)
GTEX-RU72-0626-SM-46MUI	35.8495271924077	Breast	Human Normal (GTEx)
GTEX-RU72-0726-SM-46MUW	24.1691501550749	Esophagus	Human Normal (GTEx)
GTEX-RU72-0826-SM-46MUS	50.4432225331604	Esophagus	Human Normal (GTEx)
GTEX-RU72-0926-SM-2TF6B	54.0158392912995	Skin	Human Normal (GTEx)
GTEX-RU72-1026-SM-46MUG	70.4769987149278	Adipose Tissue	Human Normal (GTEx)
GTEX-RU72-1126-SM-2TF6H	39.2874293652917	Nerve	Human Normal (GTEx)
GTEX-RU72-1226-SM-2TF6N	53.5828106640534	Blood Vessel	Human Normal (GTEx)
GTEX-RU72-1326-SM-2TF6T	13.4435095826509	Muscle	Human Normal (GTEx)
GTEX-RU72-1426-SM-46MUF	47.835910973897	Liver	Human Normal (GTEx)
GTEX-RU72-1926-SM-EAZ3F	20.9440199831892	Kidney	Human Normal (GTEx)
GTEX-RU72-2226-SM-46MUE	53.4360507595565	Ovary	Human Normal (GTEx)
GTEX-RU72-2526-SM-EWRML	99.7349173456189	Bladder	Human Normal (GTEx)
GTEX-RU72-2626-SM-CYPS6	40.9843333682317	Uterus	Human Normal (GTEx)
GTEX-RU72-2926-SM-2TF66	10.0817872207794	Brain	Human Normal (GTEx)
GTEX-RU72-3026-SM-CYPRV	21.5769629746671	Brain	Human Normal (GTEx)
GTEX-RU72-3126-SM-46MUB	18.9274322366069	Pituitary	Human Normal (GTEx)
GTEX-RUSQ-0003-SM-2XCEB	6.22443014476836	Blood	Human Normal (GTEx)
GTEX-RUSQ-0006-SM-2TF6P	1.2935102761731	Blood	Human Normal (GTEx)
GTEX-RUSQ-0126-SM-47JWV	39.2944087299114	Spleen	Human Normal (GTEx)
GTEX-RUSQ-0226-SM-47JWT	161.409054455198	Adrenal Gland	Human Normal (GTEx)
GTEX-RUSQ-0326-SM-47JWS	83.0667409086843	Blood Vessel	Human Normal (GTEx)
GTEX-RUSQ-0426-SM-47JWR	53.4994096806171	Blood Vessel	Human Normal (GTEx)
GTEX-RUSQ-0526-SM-2TF72	50.8599378306772	Heart	Human Normal (GTEx)
GTEX-RUSQ-0626-SM-2TF5V	61.1425164084799	Lung	Human Normal (GTEx)
GTEX-RUSQ-0826-SM-47JWW	81.7211592418498	Esophagus	Human Normal (GTEx)
GTEX-RUSQ-0926-SM-47JWU	24.4987107385499	Esophagus	Human Normal (GTEx)
GTEX-RUSQ-1026-SM-2TF6V	27.2981954902259	Thyroid	Human Normal (GTEx)
GTEX-RUSQ-1126-SM-EAZAU	27.3782209031569	Stomach	Human Normal (GTEx)
GTEX-RUSQ-1526-SM-2TF62	125.170933862224	Skin	Human Normal (GTEx)
GTEX-RUSQ-1626-SM-EZ6L4	54.8295834505911	Adipose Tissue	Human Normal (GTEx)
GTEX-RUSQ-1726-SM-2TF68	6.24592133905153	Muscle	Human Normal (GTEx)
GTEX-RUSQ-1826-SM-2TF6E	44.2178673498561	Nerve	Human Normal (GTEx)
GTEX-RUSQ-1926-SM-2TF6K	51.8310974477196	Blood Vessel	Human Normal (GTEx)
GTEX-RUSQ-2026-SM-4GIAK	62.3126436696158	Breast	Human Normal (GTEx)
GTEX-RUSQ-2126-SM-47JXK	13.8683865443584	Testis	Human Normal (GTEx)
GTEX-RVPV-0006-SM-2TF6Q	0.602276924060188	Blood	Human Normal (GTEx)
GTEX-RVPV-0008-SM-47JYW	122.900262104931	Skin	Human Normal (GTEx)
GTEX-RVPV-0011-R11A-SM-2TF6F	8.27872636651382	Brain	Human Normal (GTEx)
GTEX-RVPV-0011-R3A-SM-2TF63	14.1573488701253	Brain	Human Normal (GTEx)
GTEX-RVPV-0011-R5A-SM-2TF69	16.3367582006691	Brain	Human Normal (GTEx)
GTEX-RVPV-0126-SM-EAZAW	54.5530635064815	Skin	Human Normal (GTEx)
GTEX-RVPV-0226-SM-2TF6W	72.6400484658707	Blood Vessel	Human Normal (GTEx)
GTEX-RVPV-0526-SM-47JYL	21.1000753320517	Esophagus	Human Normal (GTEx)
GTEX-RVPV-1126-SM-EAZAV	9.91999058184089	Testis	Human Normal (GTEx)
GTEX-RVPV-1226-SM-2TF73	34.7376832122803	Thyroid	Human Normal (GTEx)
GTEX-RVPV-1526-SM-EXOHF	55.7738700569061	Adipose Tissue	Human Normal (GTEx)
GTEX-RVPV-1726-SM-2NKAQ	16.3736204267485	Lung	Human Normal (GTEx)
GTEX-RVPV-2526-SM-EYYVL	52.7265225021631	Prostate	Human Normal (GTEx)
GTEX-RWS6-0005-SM-2XCAN	0.959682416106421	Blood	Human Normal (GTEx)
GTEX-RWS6-0008-SM-47JYV	147.461088750513	Skin	Human Normal (GTEx)
GTEX-RWS6-0226-SM-2XCA9	39.7591871924205	Lung	Human Normal (GTEx)
GTEX-RWS6-0326-SM-2XCAP	47.7684700020548	Heart	Human Normal (GTEx)
GTEX-RWS6-0426-SM-47JXH	85.5620188680408	Blood Vessel	Human Normal (GTEx)
GTEX-RWS6-0526-SM-4GIAJ	80.50232488328	Blood Vessel	Human Normal (GTEx)
GTEX-RWS6-0626-SM-2XCAS	31.8816879464213	Thyroid	Human Normal (GTEx)
GTEX-RWS6-0726-SM-47JXI	23.3280468446286	Esophagus	Human Normal (GTEx)
GTEX-RWS6-0826-SM-47JXF	15.4122484658462	Esophagus	Human Normal (GTEx)
GTEX-RWS6-0926-SM-47JXE	39.5004059257777	Stomach	Human Normal (GTEx)
GTEX-RWS6-1026-SM-47JXD	54.9514117545509	Ovary	Human Normal (GTEx)
GTEX-RWS6-1126-SM-47JXC	29.2491400253747	Pancreas	Human Normal (GTEx)
GTEX-RWS6-1326-SM-47JXB	40.4574455324321	Uterus	Human Normal (GTEx)
GTEX-RWS6-1726-SM-47JXP	58.5443832553168	Vagina	Human Normal (GTEx)
GTEX-RWS6-1826-SM-47JXX	32.3080786652169	Colon	Human Normal (GTEx)
GTEX-RWS6-1926-SM-47JXY	58.6101147471293	Breast	Human Normal (GTEx)
GTEX-RWS6-2026-SM-2XCB5	52.5662077504498	Skin	Human Normal (GTEx)
GTEX-RWS6-2126-SM-2XCAV	16.8768573674982	Muscle	Human Normal (GTEx)
GTEX-RWS6-2326-SM-2XCB4	37.2038624039643	Blood Vessel	Human Normal (GTEx)
GTEX-RWS6-2426-SM-2XCB9	23.5022635174968	Nerve	Human Normal (GTEx)
GTEX-RWSA-0005-SM-2XCAO	1.44619442820893	Blood	Human Normal (GTEx)
