SAMPID	CD276_tpm	Histology
GTEX-12WSC-0826-SM-5EQ5Q	37.58	Thyroid
GTEX-12WSC-0926-SM-5EQ63	40.8	Blood Vessel
GTEX-12WSC-1026-SM-5EQ5Y	21.05	Heart
GTEX-12WSC-1126-SM-5EQ4G	9.92	Heart
GTEX-12WSC-1726-SM-5GCN3	29.64	Adipose Tissue
GTEX-12WSC-2826-SM-5BC5Y	25.84	Skin
GTEX-12WSC-2926-SM-5BC5Z	6.043	Brain
GTEX-12WSC-3026-SM-5GCNF	9.578	Brain
GTEX-12WSC-3126-SM-5GCNB	20.72	Pituitary
GTEX-12WSD-0005-SM-5N9FZ	0.2862	Blood
GTEX-12WSD-0008-SM-664ME	94.65	Skin
GTEX-12WSD-0011-R11a-SM-9OSVC	5.241	Brain
GTEX-12WSD-0011-R1b-SM-5LZVY	4.737	Brain
GTEX-12WSD-0011-R2a-SM-5LZWB	1.639	Brain
GTEX-12WSD-0011-R3b-SM-5LZWN	3.859	Brain
GTEX-12WSD-0011-R4b-SM-5LZUA	5.359	Brain
GTEX-12WSD-0011-R5b-SM-5CVNG	4.132	Brain
GTEX-12WSD-0011-R6b-SM-5P9JU	10.9	Brain
GTEX-12WSD-0011-R7b-SM-5PNWE	4.423	Brain
GTEX-12WSD-0011-R9a-SM-5GU6W	6.682	Brain
GTEX-12WSD-0126-SM-59HKN	43.91	Skin
GTEX-12WSD-0226-SM-59HKO	73.49	Adipose Tissue
GTEX-12WSD-0326-SM-59HKP	42.41	Nerve
GTEX-12WSD-0526-SM-5EQ6F	3.205	Muscle
GTEX-12WSD-0626-SM-5GCMW	27.07	Skin
GTEX-12WSD-0826-SM-5GCNE	27.91	Lung
GTEX-12WSD-0926-SM-5GCNL	25.98	Thyroid
GTEX-12WSD-1026-SM-5EQ42	48.25	Blood Vessel
GTEX-12WSD-1126-SM-5EGJD	9.197	Heart
GTEX-12WSD-1226-SM-5HL9Q	19.2	Heart
GTEX-12WSD-1326-SM-5GCNU	40.97	Blood Vessel
GTEX-12WSD-1426-SM-5GCN9	7.538	Liver
GTEX-12WSD-1626-SM-5GCNR	3.673	Pancreas
GTEX-12WSD-1726-SM-5GCN4	24.6	Spleen
GTEX-12WSD-1826-SM-5GCOA	5.668	Esophagus
GTEX-12WSD-1926-SM-5GCOV	24.96	Esophagus
GTEX-12WSD-2026-SM-5HL7D	30.52	Esophagus
GTEX-12WSD-2126-SM-5LZWK	39.88	Adrenal Gland
GTEX-12WSD-2326-SM-59HKQ	11.32	Stomach
GTEX-12WSD-2626-SM-5EGJE	30.36	Colon
GTEX-12WSD-2726-SM-59HLR	33.02	Ovary
GTEX-12WSD-2826-SM-59HKT	29.94	Uterus
GTEX-12WSD-2926-SM-5LZUH	60.18	Vagina
GTEX-12WSD-3026-SM-5LZU7	7.75	Brain
GTEX-12WSD-3126-SM-5HL7P	8.202	Brain
GTEX-12WSD-3226-SM-5HL9G	11.34	Pituitary
GTEX-12WSE-0005-SM-5NQAE	0.02023	Blood
GTEX-12WSE-0008-SM-5YY9P	64.4	Skin
GTEX-12WSE-0011-R10b-SM-5P9JV	8.655	Brain
GTEX-12WSE-0011-R11b-SM-5P9JW	7.856	Brain
GTEX-12WSE-0011-R1b-SM-5GU4V	3.759	Brain
GTEX-12WSE-0011-R6b-SM-5LZV5	3.958	Brain
GTEX-12WSE-0011-R7a-SM-5PNWF	0.9897	Brain
GTEX-12WSE-0526-SM-793B2	16.74	Skin
GTEX-12WSE-0826-SM-5S2VL	18.11	Lung
GTEX-12WSE-0926-SM-5S2VX	11.85	Heart
GTEX-12WSE-1126-SM-7DUEH	33.77	Blood Vessel
GTEX-12WSE-1226-SM-73KUF	36.28	Thyroid
GTEX-12WSE-2926-SM-5RQJ9	7.441	Brain
GTEX-12WSE-3126-SM-5YY9F	17.29	Pituitary
GTEX-12WSF-0005-SM-5NQAQ	0.1548	Blood
GTEX-12WSF-0008-SM-5YY8S	65.85	Skin
GTEX-12WSF-0011-R10a-SM-5LZVH	9.017	Brain
GTEX-12WSF-0011-R11a-SM-5LZVT	6.636	Brain
GTEX-12WSF-0011-R1a-SM-5DUVI	3.208	Brain
GTEX-12WSF-0011-R2a-SM-5DUVU	5.28	Brain
GTEX-12WSF-0011-R3a-SM-5DUW7	3.44	Brain
GTEX-12WSF-0011-R4b-SM-5HL88	4.119	Brain
GTEX-12WSF-0011-R5a-SM-5HL8K	5.655	Brain
GTEX-12WSF-0011-R6b-SM-5HL8W	4.103	Brain
GTEX-12WSF-0011-R7b-SM-5HL99	3.247	Brain
GTEX-12WSF-0426-SM-7KUMT	24.95	Nerve
GTEX-12WSF-0926-SM-6PALU	2.323	Muscle
GTEX-12WSF-1526-SM-6PAN6	38.89	Adipose Tissue
GTEX-12WSF-1626-SM-7KUG5	19.02	Skin
GTEX-12WSF-3026-SM-6LPIU	11.14	Pituitary
GTEX-12WSF-3126-SM-6M478	7.71	Brain
GTEX-12WSG-0005-SM-5NQA2	0.1178	Blood
GTEX-12WSG-0008-SM-5TDC4	72.75	Skin
GTEX-12WSG-0226-SM-5EGIF	18.65	Thyroid
GTEX-12WSG-0426-SM-5FQSE	31.2	Adipose Tissue
GTEX-12WSG-0526-SM-5FQTH	22.93	Heart
GTEX-12WSG-0626-SM-5FQTQ	55.73	Liver
GTEX-12WSG-0726-SM-5EGIG	51.62	Adrenal Gland
GTEX-12WSG-0826-SM-5EQ5A	9.39	Kidney
GTEX-12WSG-0926-SM-5EGIH	11.54	Spleen
GTEX-12WSG-1026-SM-5EGII	6.303	Pancreas
GTEX-12WSG-1226-SM-5EQ4C	24.09	Heart
GTEX-12WSG-1426-SM-5FQUK	21.29	Ovary
GTEX-12WSG-2026-SM-5FQUU	13.09	Stomach
GTEX-12WSG-2126-SM-5EGJ7	38.42	Uterus
GTEX-12WSG-2426-SM-5EQLZ	32.11	Colon
GTEX-12WSG-2726-SM-5EQ5M	22.39	Nerve
GTEX-12WSG-2826-SM-E9J4H	35.97	Skin
GTEX-12WSG-5004-SM-7EPG9	24.8	Lung
GTEX-12WSG-5007-SM-7DUGZ	18.88	Esophagus
GTEX-12WSG-5016-SM-7SB84	5.121	Muscle
GTEX-12WSH-0005-SM-5NQ9P	0.0746800000000001	Blood
GTEX-12WSH-0008-SM-5S2V1	66.89	Skin
GTEX-12WSH-0011-R10a-SM-5LZUS	9.013	Brain
GTEX-12WSH-0011-R11a-SM-5LZVM	6.083	Brain
GTEX-12WSH-0011-R1a-SM-5GU5V	2.494	Brain
GTEX-12WSH-0011-R2a-SM-5GU68	2.239	Brain
GTEX-12WSH-0011-R4a-SM-5GU6K	2.285	Brain
GTEX-12WSH-0011-R5b-SM-5P9F3	2.075	Brain
GTEX-12WSH-0011-R6b-SM-5P9F4	5.038	Brain
GTEX-12WSH-0011-R9b-SM-5LZUG	5.036	Brain
GTEX-12WSH-0126-SM-5GCO3	17.57	Lung
GTEX-12WSH-0226-SM-5GCOG	31.84	Thyroid
GTEX-12WSH-0326-SM-5GCNH	11.46	Testis
GTEX-12WSH-1526-SM-5BC5W	19.4	Skin
GTEX-12WSH-2526-SM-5CVNH	1.833	Muscle
GTEX-12WSH-2826-SM-5GCP5	20.9	Blood Vessel
GTEX-12WSH-2926-SM-5GCMR	23.15	Pituitary
GTEX-12WSH-3026-SM-5CVNI	8.14	Brain
GTEX-12WSH-3126-SM-5LZW8	8.901	Brain
GTEX-12WSI-0005-SM-5O99K	0.1331	Blood
GTEX-12WSI-0008-SM-664MD	95.54	Skin
GTEX-12WSI-0011-R11b-SM-5P9EZ	5.838	Brain
GTEX-12WSI-0011-R7b-SM-5GU78	5.438	Brain
GTEX-12WSI-0226-SM-5GCNA	12.74	Liver
GTEX-12WSI-0426-SM-5EQ5J	4.536	Heart
GTEX-12WSI-0826-SM-5EGKD	29.29	Lung
GTEX-12WSI-1526-SM-5GCNM	30.11	Adipose Tissue
GTEX-12WSI-2126-SM-5GCMV	11.82	Testis
GTEX-12WSJ-0002-SM-5TDBV	1.301	Blood
GTEX-12WSJ-0005-SM-5LU8S	0.1171	Blood
GTEX-12WSJ-0008-SM-664ML	115.9	Skin
GTEX-12WSJ-0126-SM-5GCOM	27.4	Adrenal Gland
GTEX-12WSJ-0226-SM-5GCP7	27.35	Lung
GTEX-12WSJ-0326-SM-5GCMT	23.81	Thyroid
GTEX-12WSJ-0526-SM-5GCOZ	36.73	Spleen
GTEX-12WSJ-0726-SM-5GCN6	15.4	Esophagus
GTEX-12WSJ-0826-SM-5PNWV	16.37	Esophagus
GTEX-12WSJ-0926-SM-5P9JD	33.53	Stomach
GTEX-12WSJ-1126-SM-5LZVJ	30.96	Skin
GTEX-12WSJ-1226-SM-5LU91	26.49	Ovary
GTEX-12WSJ-1326-SM-5GCOB	51.99	Vagina
GTEX-12WSJ-1426-SM-5GCON	17.25	Colon
GTEX-12WSJ-1526-SM-5GCNI	27.14	Colon
GTEX-12WSJ-1726-SM-5LZVV	2.672	Muscle
GTEX-12WSJ-1826-SM-5GCNY	42.53	Skin
GTEX-12WSK-0006-SM-5NQA1	0.0476000000000001	Blood
GTEX-12WSK-0008-SM-5YY9R	66.4	Skin
GTEX-12WSK-0126-SM-5GCO7	4.12	Spleen
GTEX-12WSK-0226-SM-5BC62	4.888	Pancreas
GTEX-12WSK-0326-SM-5GCOJ	19.3	Adrenal Gland
GTEX-12WSK-0426-SM-5GCNS	24.37	Blood Vessel
GTEX-12WSK-0526-SM-5CVNA	7.876	Heart
GTEX-12WSK-0626-SM-5LZUJ	26.83	Heart
GTEX-12WSK-0726-SM-5LZUV	22.42	Blood Vessel
GTEX-12WSK-0826-SM-5CVNP	38.81	Lung
GTEX-12WSK-0926-SM-5CVNQ	13.03	Thyroid
GTEX-12WSK-1026-SM-5CVNR	15.51	Adipose Tissue
GTEX-12WSK-1126-SM-5LZV8	6.161	Esophagus
GTEX-12WSK-1326-SM-5CVNM	12.83	Esophagus
GTEX-12WSK-1426-SM-5CVNN	9.085	Stomach
GTEX-12WSK-1526-SM-5CVNO	10.19	Small Intestine
GTEX-12WSK-1926-SM-5LZVK	14.97	Ovary
GTEX-12WSK-2026-SM-5CVNB	23.49	Uterus
GTEX-12WSK-2126-SM-5CVNC	27.73	Skin
GTEX-12WSK-2226-SM-5GCO5	74.02	Breast
GTEX-12WSK-2326-SM-5GCOH	31.14	Skin
GTEX-12WSK-2626-SM-5GCOT	17.59	Nerve
GTEX-12WSK-2726-SM-5CVND	24.9	Blood Vessel
GTEX-12WSL-0002-SM-664MF	5.268	Blood
GTEX-12WSL-0005-SM-5NQAD	0.0309299999999999	Blood
GTEX-12WSL-0008-SM-664MM	66.97	Skin
GTEX-12WSL-0226-SM-5CVMJ	17.41	Liver
GTEX-12WSL-0326-SM-5CVMK	23.68	Adrenal Gland
GTEX-12WSL-0426-SM-5GCNX	7.747	Pancreas
GTEX-12WSL-0626-SM-5GCOY	19.7	Thyroid
GTEX-12WSL-0926-SM-5N9EK	24.16	Blood Vessel
GTEX-12WSL-1026-SM-5CVNJ	58.8	Lung
GTEX-12WSL-1126-SM-5CVNK	29.46	Adipose Tissue
GTEX-12WSL-1226-SM-5DUXE	17.52	Esophagus
GTEX-12WSL-1326-SM-5LZVW	17.39	Esophagus
GTEX-12WSL-1526-SM-5GCP8	12.28	Esophagus
GTEX-12WSL-1626-SM-5GCMU	24.37	Colon
GTEX-12WSL-1826-SM-5LZW9	16.44	Colon
GTEX-12WSL-2026-SM-5GCML	42.23	Skin
GTEX-12WSL-2126-SM-5GCNG	25.67	Salivary Gland
GTEX-12WSL-2326-SM-5DUXQ	8.401	Testis
GTEX-12WSL-2426-SM-5GCN7	53.7	Adipose Tissue
GTEX-12WSL-2526-SM-5GCNJ	35.95	Skin
GTEX-12WSL-2626-SM-5GCNV	33.92	Blood Vessel
GTEX-12WSL-2726-SM-5CVNL	3.952	Muscle
GTEX-12WSL-2826-SM-5LZWL	23.67	Nerve
GTEX-12WSM-0005-SM-5NQB3	0.1054	Blood
GTEX-12WSM-0008-SM-5S2VD	58.3	Skin
GTEX-12WSM-0011-R10a-SM-5DUWV	6.907	Brain
GTEX-12WSM-0011-R11a-SM-5DUX8	6.884	Brain
GTEX-12WSM-0011-R1a-SM-5LZW6	2.243	Brain
GTEX-12WSM-0011-R3b-SM-5LZWI	6.836	Brain
GTEX-12WSM-0011-R5a-SM-5EQ4Y	3.36	Brain
GTEX-12WSM-0011-R6b-SM-5EQ6N	3.492	Brain
GTEX-12WSM-0011-R7b-SM-5EGLD	2.714	Brain
GTEX-12WSM-0011-R8a-SM-5DUWJ	5.92	Brain
GTEX-12WSM-0226-SM-5LZV6	27.96	Adipose Tissue
GTEX-12WSM-0326-SM-5LZVI	1.551	Muscle
GTEX-12WSM-0426-SM-5LZVU	18.29	Nerve
GTEX-12WSM-0526-SM-5GCO8	29.91	Blood Vessel
GTEX-12WSM-0626-SM-5GCOK	20.6	Adipose Tissue
GTEX-12WSM-0726-SM-5GCOW	11.62	Liver
GTEX-12WSM-1326-SM-5GCP9	14.87	Testis
GTEX-12WSM-1426-SM-5GCPA	16.17	Colon
GTEX-12WSM-1726-SM-5BC6J	17.49	Breast
GTEX-12WSM-1826-SM-5BC64	14.7	Salivary Gland
GTEX-12WSM-1926-SM-5BC65	14.92	Skin
GTEX-12WSM-2126-SM-5GCOC	7.881	Brain
GTEX-12WSM-2226-SM-5DUVS	20.7	Pituitary
GTEX-12WSN-0001-SM-664MG	0.764	Blood
GTEX-12WSN-0006-SM-5NQAP	0.0418400000000001	Blood
GTEX-12WSN-0008-SM-664MI	80.65	Skin
GTEX-12WSN-0126-SM-5DUX5	9.7	Spleen
GTEX-12WSN-0226-SM-5DUXH	12.9	Heart
GTEX-12WSN-0326-SM-5GCP6	29.82	Blood Vessel
GTEX-12WSN-0726-SM-5GCMS	14.29	Thyroid
GTEX-12WSN-0826-SM-5GCOF	6.354	Pancreas
GTEX-12WSN-0926-SM-5GCN1	12.5	Adrenal Gland
GTEX-12WSN-1326-SM-5GCNT	28.16	Breast
GTEX-12WSN-1826-SM-5LZUT	14.33	Esophagus
GTEX-12WSN-2226-SM-5DUXT	14.29	Salivary Gland
GTEX-12WSN-2526-SM-5LZU8	2.032	Muscle
GTEX-12WSN-2726-SM-5LZUK	28.46	Blood Vessel
GTEX-12WSN-5001-SM-7DHMK	8.989	Heart
GTEX-12WSN-5004-SM-793CE	21.92	Lung
GTEX-12WSN-5007-SM-7MGWH	30.05	Prostate
GTEX-12WSN-5013-SM-7P8P9	15.21	Esophagus
GTEX-12WSN-5016-SM-7DUGY	12.14	Esophagus
GTEX-12WSN-5019-SM-79OM6	36.66	Skin
GTEX-12ZZW-0005-SM-5O9BY	0.0297499999999999	Blood
GTEX-12ZZW-0008-SM-5YY9L	59.74	Skin
GTEX-12ZZW-0011-R10b-SM-5HL9X	3.152	Brain
GTEX-12ZZW-0011-R3a-SM-5DUWW	2.386	Brain
GTEX-12ZZW-0011-R4a-SM-5DUX9	2.655	Brain
GTEX-12ZZW-0011-R5a-SM-5DUVN	3.875	Brain
GTEX-12ZZW-0011-R6a-SM-5DUVZ	2.992	Brain
GTEX-12ZZW-0011-R7a-SM-5DUWC	3.232	Brain
GTEX-12ZZW-0426-SM-5GCO9	31.87	Blood Vessel
GTEX-12ZZW-0926-SM-5LZUD	17.8	Lung
GTEX-12ZZW-1026-SM-5GCMM	7.469	Heart
GTEX-12ZZW-1726-SM-5DUVD	16.33	Esophagus
GTEX-12ZZW-2326-SM-5DUW2	23.78	Adipose Tissue
GTEX-12ZZW-2426-SM-5DUWE	35.84	Colon
GTEX-12ZZW-2926-SM-5LZUP	6.814	Brain
GTEX-12ZZW-3026-SM-5LZW7	16.86	Pituitary
GTEX-12ZZX-0005-SM-5O9A9	0.1318	Blood
GTEX-12ZZX-0008-SM-5YY9N	66.27	Skin
GTEX-12ZZX-0011-R10b-SM-5DUWK	10.04	Brain
GTEX-12ZZX-0011-R11a-SM-5DUVJ	9.619	Brain
GTEX-12ZZX-0011-R1a-SM-5EQ6B	4.197	Brain
GTEX-12ZZX-0011-R2a-SM-5EGLG	7.103	Brain
GTEX-12ZZX-0011-R3b-SM-5EGLH	6.747	Brain
GTEX-12ZZX-0011-R5a-SM-5HL89	3.638	Brain
GTEX-12ZZX-0011-R6a-SM-5HL8L	6.568	Brain
GTEX-12ZZX-0011-R7b-SM-5DUVV	4.109	Brain
GTEX-12ZZX-0011-R8a-SM-5DUW8	8.648	Brain
GTEX-12ZZX-0126-SM-5EGK9	36.73	Skin
GTEX-12ZZX-0226-SM-5DUXU	80.81	Adipose Tissue
GTEX-12ZZX-0326-SM-5DUVH	4.398	Muscle
GTEX-12ZZX-0426-SM-5DUVT	42.8	Nerve
GTEX-12ZZX-0526-SM-5DUW6	33.78	Blood Vessel
GTEX-12ZZX-0626-SM-5EQ46	44.89	Blood Vessel
GTEX-12ZZX-0726-SM-5EGKA	16.23	Heart
GTEX-12ZZX-1026-SM-5LZUW	53.77	Blood Vessel
GTEX-12ZZX-1126-SM-5EGKB	25.05	Breast
GTEX-12ZZX-1226-SM-5EGHS	23.95	Thyroid
GTEX-12ZZX-1326-SM-5DUWI	13.02	Esophagus
GTEX-12ZZX-1726-SM-5BC63	20.05	Adipose Tissue
GTEX-12ZZX-1926-SM-5EGKC	60.38	Vagina
GTEX-12ZZX-2026-SM-5LZV9	38.69	Ovary
GTEX-12ZZX-2126-SM-5LZVL	55.59	Uterus
GTEX-12ZZX-2426-SM-5GCOE	20.36	Skin
GTEX-12ZZX-2726-SM-5N9FT	21.2	Colon
GTEX-12ZZX-2826-SM-5BC6K	10.23	Brain
GTEX-12ZZX-2926-SM-5GCOQ	11	Brain
GTEX-12ZZX-3026-SM-5GCP3	28.29	Pituitary
GTEX-12ZZY-0008-SM-5YY9Q	54.61	Skin
GTEX-12ZZY-0011-R10b-SM-5HL7W	4.772	Brain
GTEX-12ZZY-0011-R5a-SM-5EGL9	5.717	Brain
GTEX-12ZZY-0011-R6b-SM-5EGLA	6.175	Brain
GTEX-12ZZY-0011-R7a-SM-5EGLB	4.588	Brain
GTEX-12ZZY-0126-SM-5LZV2	11.32	Testis
GTEX-12ZZY-0226-SM-5LZVE	25.08	Skin
GTEX-12ZZY-0326-SM-5LZVQ	59.92	Adipose Tissue
GTEX-12ZZY-0426-SM-5LZW3	42.54	Nerve
GTEX-12ZZY-0526-SM-5EQ5H	76.47	Blood Vessel
GTEX-12ZZY-0626-SM-5EQ5T	4.016	Muscle
GTEX-12ZZY-0726-SM-5EQ66	17.47	Skin
GTEX-12ZZY-0826-SM-5EQMT	31.39	Thyroid
GTEX-12ZZY-0926-SM-5EQ6I	25.53	Lung
GTEX-12ZZY-1126-SM-5DUWQ	3.849	Heart
GTEX-12ZZY-1226-SM-5GCNK	17.77	Heart
GTEX-12ZZY-1326-SM-5GCNW	50.26	Blood Vessel
GTEX-12ZZY-1426-SM-5N9EI	6.884	Esophagus
GTEX-12ZZY-1526-SM-5LZWF	23.55	Esophagus
GTEX-12ZZY-2726-SM-5EQ45	28.41	Colon
GTEX-12ZZY-2926-SM-5DUXO	9.442	Brain
GTEX-12ZZY-3026-SM-5GCOU	12.51	Brain
GTEX-12ZZY-3126-SM-5DUX3	14.01	Pituitary
GTEX-12ZZZ-0008-SM-5YY9S	63.7	Skin
GTEX-12ZZZ-0011-R10a-SM-5P9HC	5.291	Brain
GTEX-12ZZZ-0011-R11a-SM-5EGLC	6.017	Brain
GTEX-12ZZZ-0011-R3b-SM-5DUXK	4.194	Brain
GTEX-12ZZZ-0011-R4b-SM-5DUV7	1.945	Brain
GTEX-12ZZZ-0011-R5a-SM-5EQ4M	6.197	Brain
GTEX-12ZZZ-0011-R6b-SM-5EQ5B	3.131	Brain
GTEX-12ZZZ-0011-R7b-SM-5EGLE	3.614	Brain
GTEX-12ZZZ-0226-SM-59HKU	11.78	Muscle
GTEX-12ZZZ-0526-SM-5DUX6	67.59	Adipose Tissue
GTEX-12ZZZ-0626-SM-5DUXI	22.2	Skin
GTEX-12ZZZ-0726-SM-5GCNZ	28.75	Skin
GTEX-12ZZZ-0926-SM-5N9EQ	21.78	Adrenal Gland
GTEX-12ZZZ-1226-SM-59HK1	23.35	Thyroid
GTEX-12ZZZ-1326-SM-59HKW	4.439	Liver
GTEX-12ZZZ-1726-SM-59HK5	4.588	Heart
GTEX-12ZZZ-2026-SM-5LZWJ	40.03	Prostate
GTEX-12ZZZ-2426-SM-5GCNN	31.77	Colon
GTEX-12ZZZ-3026-SM-5BC67	9.648	Brain
GTEX-12ZZZ-3126-SM-5LZU6	8.749	Brain
GTEX-13111-0002-SM-5TDBU	0.2721	Blood
GTEX-13111-0005-SM-5NQ7Z	0.0143899999999999	Blood
GTEX-13111-0008-SM-5YY8R	57.59	Skin
GTEX-13111-0126-SM-5EGHO	13.24	Spleen
GTEX-13111-0226-SM-5EQ55	29.26	Thyroid
GTEX-13111-0326-SM-5DUXF	24.36	Adrenal Gland
GTEX-13111-0426-SM-5DUXR	17.43	Lung
GTEX-13111-0526-SM-5LZVF	33.82	Blood Vessel
GTEX-13111-0626-SM-5LZVR	14.24	Adipose Tissue
GTEX-13111-0726-SM-5DUVE	10.31	Colon
GTEX-13111-0826-SM-5LZV3	7.499	Esophagus
GTEX-13111-0926-SM-5DUVQ	14.69	Esophagus
GTEX-13111-1126-SM-5GCMZ	14.95	Esophagus
GTEX-13111-1226-SM-5GCNC	16.2	Stomach
GTEX-13111-1326-SM-5GCNO	29.38	Prostate
GTEX-13111-1426-SM-5DUW3	18.19	Small Intestine
GTEX-13111-1526-SM-5EGJX	10.85	Testis
GTEX-13111-1626-SM-5EGJY	22.06	Skin
GTEX-13111-1726-SM-5EGJZ	71.89	Adipose Tissue
GTEX-13111-1926-SM-5GCOL	21.13	Colon
GTEX-13111-2026-SM-5GCMN	23.94	Nerve
GTEX-13111-2126-SM-5LZU2	25.84	Blood Vessel
GTEX-13111-2226-SM-5LZUE	2.785	Muscle
GTEX-13111-2326-SM-5LZUQ	39.87	Salivary Gland
GTEX-13112-0008-SM-5YY9M	51.09	Skin
GTEX-13112-0011-R1b-SM-5HL7K	1.998	Brain
GTEX-13112-0011-R3b-SM-5HL9L	4.633	Brain
GTEX-13112-0011-R4b-SM-5DUXL	3.526	Brain
GTEX-13112-0011-R5b-SM-5DUV8	2.481	Brain
GTEX-13112-0011-R6b-SM-5DUVK	4.642	Brain
GTEX-13112-0011-R7b-SM-5DUVW	5.37	Brain
GTEX-13112-0011-R8b-SM-664OV	1.887	Brain
GTEX-13112-0126-SM-5P9IU	18.84	Skin
GTEX-13112-0226-SM-5P9IV	10.3	Testis
GTEX-13112-0326-SM-5P9IW	30.51	Thyroid
GTEX-13112-0426-SM-5PNVC	10.25	Heart
GTEX-13112-0526-SM-5EQ4S	9.741	Heart
GTEX-13112-1126-SM-5GCMY	21.2	Adipose Tissue
GTEX-13112-1426-SM-5EGH8	7.507	Liver
GTEX-13112-2126-SM-5GCO4	11.57	Kidney
GTEX-13112-2626-SM-5BC66	2.345	Muscle
GTEX-13112-2726-SM-5DUW5	38.2	Adipose Tissue
GTEX-13112-2826-SM-5DUWH	32.25	Skin
GTEX-13112-2926-SM-5DUWT	9.556	Brain
GTEX-13112-3126-SM-5IFGP	15.64	Pituitary
GTEX-13113-0006-SM-5NQ7X	0.04128	Blood
GTEX-13113-0008-SM-5YY9T	62.11	Skin
GTEX-13113-0126-SM-5LZVX	26.73	Thyroid
GTEX-13113-0526-SM-5GCN2	37.68	Blood Vessel
GTEX-13113-0626-SM-5GCP2	41.55	Esophagus
GTEX-13113-0726-SM-5LZUF	15.29	Stomach
GTEX-13113-1126-SM-5LZU9	15.03	Adipose Tissue
GTEX-13113-1226-SM-5EGHT	10.1	Small Intestine
GTEX-13113-1326-SM-5GCOI	7.096	Liver
GTEX-13113-1426-SM-5EGHU	13.29	Colon
GTEX-13113-1526-SM-5EGHV	31.5	Salivary Gland
GTEX-13113-1626-SM-5EQ4I	69.85	Skin
GTEX-13113-1826-SM-5LZW4	40.54	Adipose Tissue
GTEX-13113-2026-SM-5LZU3	25.51	Nerve
GTEX-13113-2126-SM-5EQ4U	28.83	Blood Vessel
GTEX-13113-5004-SM-79ONL	16.81	Lung
GTEX-13113-5010-SM-7RHFP	12.7	Esophagus
GTEX-13113-5013-SM-7SB7G	33.22	Breast
GTEX-13113-5016-SM-7EPIP	23.44	Skin
GTEX-13113-5019-SM-7EPH2	3.835	Muscle
GTEX-1313W-0006-SM-5O9B1	0.0347500000000001	Blood
GTEX-1313W-0008-SM-5YYAP	51.18	Skin
GTEX-1313W-0011-R10b-SM-5DUXA	7.8	Brain
GTEX-1313W-0011-R11a-SM-5DUXN	6.721	Brain
GTEX-1313W-0011-R1b-SM-5EQ4A	4.611	Brain
GTEX-1313W-0011-R2a-SM-5EGLF	10.76	Brain
GTEX-1313W-0011-R3a-SM-5EGLI	4.492	Brain
GTEX-1313W-0011-R4b-SM-5KLZV	4.687	Brain
GTEX-1313W-0011-R5b-SM-5L3EP	5.167	Brain
GTEX-1313W-0011-R6a-SM-5K7XO	6.276	Brain
GTEX-1313W-0011-R7b-SM-5DUWL	2.778	Brain
GTEX-1313W-0011-R8a-SM-5DUVM	7.951	Brain
GTEX-1313W-0126-SM-5LZUN	25.8	Skin
GTEX-1313W-0226-SM-5LZV7	41.69	Adipose Tissue
GTEX-1313W-0326-SM-5LZU5	34.27	Nerve
GTEX-1313W-0526-SM-5P9FZ	3.86	Muscle
GTEX-1313W-0626-SM-5EQ4H	17.39	Skin
GTEX-1313W-0726-SM-5EGK1	19.4	Thyroid
GTEX-1313W-0826-SM-5EQ4T	25.78	Breast
GTEX-1313W-0926-SM-5EQ56	36.99	Lung
GTEX-1313W-1026-SM-5EQ5I	47.05	Blood Vessel
GTEX-1313W-1126-SM-5EQ5U	14.31	Heart
GTEX-1313W-1426-SM-5KLZU	6.299	Heart
GTEX-1313W-1626-SM-5J1OE	16.96	Adipose Tissue
GTEX-1313W-2726-SM-5P9IX	40.61	Ovary
GTEX-1313W-2826-SM-5P9G1	21.44	Uterus
GTEX-1313W-3026-SM-5LZUZ	8.119	Brain
GTEX-1313W-3126-SM-5LZUI	8.679	Brain
GTEX-1313W-3226-SM-5LZUU	24.67	Pituitary
GTEX-1314G-0005-SM-5NQ9O	0.6434	Blood
GTEX-1314G-0008-SM-5YY9K	53.71	Skin
GTEX-1314G-0126-SM-5LZUL	9.298	Heart
GTEX-1314G-1226-SM-5BC6D	24.53	Breast
GTEX-1314G-1326-SM-5BC6E	30.06	Skin
GTEX-1314G-1526-SM-5EGK2	38.12	Skin
GTEX-1314G-1626-SM-5EQ67	56.25	Adipose Tissue
GTEX-1314G-1726-SM-5LZUX	4.169	Muscle
GTEX-1314G-1826-SM-5LZVA	29.62	Nerve
GTEX-1314G-1926-SM-5BC6F	36.14	Blood Vessel
GTEX-1314G-2026-SM-5LZUM	34.7	Salivary Gland
GTEX-131XE-0006-SM-5P9F9	0.06748	Blood
GTEX-131XE-0126-SM-5LZVC	32.08	Thyroid
GTEX-131XE-0326-SM-5LZVO	16.36	Liver
GTEX-131XE-0426-SM-5IJF4	15.8	Testis
GTEX-131XE-0526-SM-5K7YT	48.32	Heart
GTEX-131XE-0626-SM-5HL98	9.542	Heart
GTEX-131XE-0726-SM-5HL9K	17.34	Lung
GTEX-131XE-0826-SM-5HL9W	15.47	Colon
GTEX-131XE-0926-SM-5HL7J	19.57	Small Intestine
GTEX-131XE-1026-SM-5EGKE	24.04	Colon
GTEX-131XE-1126-SM-5EGHW	12.96	Spleen
GTEX-131XE-1226-SM-5EGKF	22.13	Esophagus
GTEX-131XE-1426-SM-5HL7V	5.608	Esophagus
